LookupString,Latitude,Longitude,GeoName
"Sinaloa, Mazatlán, Mexico",23.2555908,-106.3965162,"Sinaloa, La Campiña, Villa Galaxia, Mazatlán, Sinaloa, 82000, México"
"Chihuahua, Canyon Del Cobre, Mexico",0,0,
"Veracruz, San Cristobal, Mexico",22.0314027,-98.184241,"Veracruz, San Cristóbal, Pánuco, Veracruz de Ignacio de la Llave, 93990, México"
"Uloa Valley, United Fruit Co., Honduras",0,0,
"Oaxaca, Between Quiengola And The River, Tehuantepec, San Pablo, Mexico",0,0,
"Tehuiztla, Mexico",0,0,
"West Mexico, Nayarít, Mexico",21.6822857,-104.3172559,"Mexico, Huajimic, La Yesca, Nayarit, México"
"Baracoa, Jauco, Cuba",20.1107263,-74.339186,"Jauco, Maisí, Guantánamo, Cuba"
"Ranch Ocota, Mexico",0,0,
"Chiapas, Bachajon, Mexico",17.037225,-92.1883227,"Bachajón, Chilón, Chiapas, México"
"Quiché, Sacahaja, Guatemala",0,0,
"Quetzaltenango, Zunil, Guatemala",14.784802,-91.484805,"Zunil, Quetzaltenango, Guatemala"
"Hidalgo, Mexico",20.5,-99.0,"Hidalgo, México"
"Buenos Aires, Puntarenas, Salitre, Costa Rica",0,0,
"Puebla, Panhuatlan, Atla, Mexico",0,0,
"Puebla, Cuetzalan, Mexico",20.018611,-97.521111,"Cuetzalan, Cuetzalan del Progreso, Puebla, México"
"Coahuila, Saltillo, Mexico",25.4399611,-100.996017,"Coahuila, Saltillo, Coahuila de Zaragoza, 25265, México"
"Veraguas Province, Quebrada Querque, Panama",0,0,
"Oaxaca, San Augustin Loxicha, Mexico",0,0,
"Oaxaca, Astata, Mexico",15.986667,-95.673889,"Santiago Astata, Oaxaca, México"
"Sacatepéquez, San Antonio Aguas Calientes, Guatemala",0,0,
"Oaxaca, Santa Teresa, Mexico",18.6353372,-95.5028368,"Oaxaca, Santa Teresa, Lerdo de Tejada, Veracruz de Ignacio de la Llave, México"
"Oaxaca, Cerro Bomba, Mexico",0,0,
"Ometepe Island, Nicaragua",11.4817664,-85.5644065,"Ometepe Island, Altagracia (Municipio), Rivas, 48800, Nicaragua"
"Oaxaca, Achiutla, Mexico",17.0653132,-96.7593077,"Achiutla, Arbolada Ilusión, Oaxaca, Municipio de Oaxaca, Oaxaca, 68154, México"
"Texcoco, Cave At Coatlinchan, Mexico",0,0,
"Guerrero, Texca, Mexico",17.011389,-99.823889,"Texca, Acapulco de Juárez, Guerrero, México"
"Nayarít, Rancho Mezpa, Mexico",0,0,
"Nayarít, Terrero, Mexico",0,0,
"Nayarít, Rancho Mexpan, Mexico",0,0,
"San Juan Tornaguac, Mexico",0,0,
"Guerrero, Ahuehuepan, Mexico",18.005278,-99.498889,"Ahuehuepan, Tepecoacuilco de Trujano, Guerrero, México"
"Jalisco, Guadalajara, Tala, Mexico",20.6552187,-103.7020971,"Tala, Region Valles, Jalisco, 45300, México"
"Jalisco, San Juan Cosala, Mexico",20.2871633,-103.3407664,"San Juan Cosalá, Jocotepec, Jalisco, 45820, México"
"Jalisco, Mexiquitre, Mexico",0,0,
"Jalisco, Huejucan, Mexico",0,0,
"Jalisco, Nostic, Boscas, Mexico",0,0,
"Oaxaca, Zimatlán, Mexico",16.933056,-97.830833,"Zimatlán, Putla Villa de Guerrero, Oaxaca, México"
"Tlaplan, San Fernando, Pyramid, Mexico",0,0,
"Highlands Of Costa Rica, Costa Rica",0,0,
"Coatepeque, El Salvador",13.8633342,-89.5473178931519,"Coatepeque, SAN 34, Santa Ana, Municipio de Santa Ana, Departamento de Santa Ana, República de El Salvador"
"Oaxaca, San Dionisio, Mexico",0,0,
"Sinaloa, Mexico",25.0000001,-107.5000001,"Sinaloa, México"
"Puebla, San Cristobal, Mexico",16.914420149999998,-92.50310661542287,"Puebla, Chenalhó, Chiapas, México"
"Toledo District, Wild Cane Cay, Belize",0,0,
"Toledo District, Frenchman'S Cay, Belize",0,0,
"Valle Del Brayo, Mexico",0,0,
"North Coast Honduras, The Sico River, Honduras",0,0,
"Tlaltelolco, Mexico",19.5474885,-99.0307652,"Tlaltelolco, Río de Luz, Depósito de Evaporación Solar ""El Caracol"", Ecatepec, Ecatepec de Morelos, Estado de México, 55120, México"
"Mixcoac, San Pedro De Los Pinos, Mexico",19.3862956,-99.18984978853291,"Zona arqueológica de Mixcoac, Calle 22, Nonoalco, Benito Juárez, Ciudad de México, 03700, México"
"Kaminaljuyu, Guatemala",14.6315305,-90.5485243551789,"Kaminaljuyu, 11 Calle, Colonia Kaminal Juyu 1, Zona 7, Ciudad de Guatemala, Guatemala, 01007, Guatemala"
"Veracruz, Mata De Palacho, Mexico",0,0,
"Sinaloa, Mouth Of Sinaloa River, Mexico",0,0,
"Sonora, Batuc, Mexico",29.2136269,-109.7530508,"San Jose de Batuc (Batuquito), San Pedro de la Cueva, Sonora, México"
"Sonora, Alamos, Mexico",27.0253844,-108.9367016,"Álamos, Sonora, 85760, México"
"Sonora, Río Mayo, Mexico",32.4668251,-114.820387,"Río Mayo, Enriqueta Guevara, San Luis Río Colorado, Sonora, 83400, México"
"Sonora, Agiabampo, Mexico",27.3901667,-109.0678333,"Agiabampo, Quiriego, Sonora, México"
"Sinaloa, Mouth Of Rio Sinaloa, Mexico",0,0,
"Sinaloa, Mouth Of Rio Fuerte, Mexico",0,0,
"Sinaloa, Guamuchil, Mexico",25.4451062,-108.0677366,"Sinaloa, Juárez, Las Glorias, Guamúchil, Salvador Alvarado, Sinaloa, 81470, México"
"Sonora, Cumpas, Mexico",29.9940228,-109.7796367,"Cumpas, Sonora, México"
"Sonora, Piedra, Mexico",30.1565075,-109.3211776,"Sonora, Agua Caliente, Villa Hidalgo, Sonora, México"
"North Mexico, Mexico",43.459514,-76.228818,"Mexico, Town of Mexico, Oswego County, New York, 13114, United States of America"
"Oaxaca, Quiengola, Base Of Quiengola, Salazar, Mexico",0,0,
"Chiapas, Southwest Of Tonala, Paredon, Mexico",16.052511,-93.8682794,"El Paredón, Tonalá, Chiapas, 30503, México"
"Oaxaca, Mixteca, Paraje Satandu, Ixtapa San Felipe, Mexico",0,0,
"Chiapas, Yaxchilán, Mexico",16.7656216,-93.1597958,"Yaxchilán, Malibu, Tuxtla Gutiérrez, Chiapas, 29057, México"
"Santa Catarina, Mexico",21.14133975,-100.07092969188477,"Santa Catarina, Guanajuato, México"
"Chihuahua, Baborigame, Mexico",26.4282858,-107.2657023,"Baborigame, Guadalupe y Calvo, Chihuahua, México"
"Chihuahua, Nararachic, Mexico",0,0,
"Chihuahua, Tecorichic, Mexico",0,0,
"Department Guatemala, Mexico, Guatemala",-12.2152422,-76.9184254,"Guatemala, Ciudad de Gosen, Villa María del Triunfo, Lima, 15822, Peru"
"Sololá, Sololá, Guatemala",14.8181883,-91.16233019125742,"Sololá, 07014, Guatemala"
"Baja Verapaz, Rabinal, Guatemala",0,0,
"Durango, Santa Maria De Ocotan, Mexico",22.9141686,-104.5996615,"Santa María de Ocotán, Mezquital, Durango, México"
"Huehuetenango, Jacaltenango, Guatemala",15.6658989,-91.7160706,"Compartamos Banco, 1a Calle, Jacaltenango, Concepción Huista, Huehuetenango, Guatemala"
"Yucatan, Santa Cruz Del Bravo, Mexico",25.9911927,-98.090817,"Yucatan, Río Bravo, Tamaulipas, 88900, México"
"Yucatan, Peto, Mexico",20.1256139,-88.9234278,"Peto, Yucatán, 97930, México"
"Juarez, Mexico",19.29348285,-100.46459243844754,"Juárez, Michoacán de Ocampo, México"
"Sololá, Guatemala",14.771302,-91.174569,"Sololá, Guatemala"
"Intibuca, Honduras",14.45596625,-88.1845960990481,"Intibucá, Honduras"
"Michoacán, Santa Clara Del Cobre, Mexico",19.4062487,-101.6391737,"Santa Clara del Cobre, Salvador Escalante, Michoacán de Ocampo, México"
"Guanacaste, Nicoya, Guaitil, Costa Rica",0,0,
"Hidalgo, Pahuatlan, Mexico",21.068611,-98.475,"Pahuatlán, Huejutla de Reyes, Hidalgo, México"
"Oaxaca, Ixtlan De Juarez, San Francisco Cajonas, Mexico",0,0,
"West Highlands, Guatemala",32.92263855,-96.73106040102583,"Wichita Hall, Richland College Drive, Lake Highlands, Dallas, Dallas County, Texas, 75243, United States of America"
"Guerrero, Costa Chica, Tlacuachistlahuaca, Mexico",0,0,
"Sacatepéquez, Santa María De Jesus, Guatemala",0,0,
"Colima, Manzanillo, Mexico",19.0506256,-104.3159957,"Manzanillo, Colima, 28200, México"
"Puebla, Acatzingo, Mexico",19.0518375,-98.2251899,"Acatzingo, El Vergel, Puebla, Municipio de Puebla, Puebla, 72160, México"
"Tlanhualpa, Mexico",0,0,
"Oaxaca, Juchitan, Laguna Zope, Mexico",0,0,
"Jonuta, Mexico",18.1345697,-92.21693261024582,"Jonuta, Tabasco, México"
"Oaxaca, Copala, Mexico",17.1857052,-97.9625255,"Calle Oaxaca, San Juan Copala, Santiago Juxtlahuaca, Oaxaca, México"
"Oaxaca, Teposcolula, Mexico",17.510556,-97.488333,"San Pedro y San Pablo Teposcolula, Oaxaca, México"
"Santiago Tlatelolco, Mexico",22.139918,-103.2504897,"Santiago Tlatelolco, Colotlán, Jalisco, México"
"Michoacán, Cheranistico, Mexico",0,0,
"Michoacán, Pueblo Cherán, Mexico",19.6843528,-101.9532968,"Cherán, Michoacán de Ocampo, 60270, México"
"Michoacan, Tzintzuntzan, Mexico",19.6258467,-101.5767139,"Tzintzuntzan, Michoacán de Ocampo, 58440, México"
"Sonora, Cuchuta, Mexico",30.7643674,-109.5918889,"Cuchuta, Esqueda, Fronteras, Sonora, México"
"Guerrero, Coacoyula, Guayaho, Mexico",0,0,
"Jalisco, Pueblo Amititlán Tequila, Mexico",0,0,
"Oaxaca, Hacienda Nazareno, Mexico",0,0,
"Isthmus Of Tehuantepec, Minatitlán, Mexico",0,0,
"Jalisco, Omeca, Mexico",0,0,
"Jalisco, Ocatlan, Bella Vista, Mexico",0,0,
"Oaxaca, San Miguel Albarradas, Mexico",17.038333,-96.270833,"San Miguel Albarradas, San Pablo Villa de Mitla, Oaxaca, México"
"Jalisco, Teocuitatlan, Mexico",20.0916986,-103.3774447,"Teocuitatlan de Corona, Teocuitatlán de Corona, Jalisco, 49250, México"
"Jalisco, Ahualco, Mexico",0,0,
"Jalisco, Totoate, South Totoate, Banco De L'Eseudida, Mexico",0,0,
"Jalisco, Totoate, South Totoate, Banco De Las Casas, Mexico",0,0,
"Oaxaca, Miahuatlan, Mexico",16.3284706,-96.594956,"Miahuatlán, Miahuatlán de Porfirio Díaz, Oaxaca, México"
"Oaxaca, Nochixtlan, Mexico",17.4592362,-97.2254914,"Nochixtlan, Asunción Nochixtlán, Oaxaca, 69600, México"
"Jalisco, Taul, Mexico",0,0,
"Zacatecas, La Quemada Ruin, Mexico",0,0,
"Highlands Of Costa Rica, Various Locales, Cartago And San Jose, Costa Rica",0,0,
"Tonacatepeque, Mexico",13.7799478,-89.1181085,"Tonacatepeque, Municipio de Tonacatepeque, Departamento de San Salvador, República de El Salvador"
"Finca Miraflores, Guatemala",-0.20430900000000002,-78.50422669852969,"La Finca, 18 de Septiembre, Miraflores Bajo, Toctiuco alto, San Juan, Quito, Pichincha, 170401, Ecuador"
"Xochimilco, Ixtayopan, Mexico",19.2544123,-99.0287136,"Cerrada Ixtayopan, San Juan Tlaxialtemalco, Xochimilco, Ciudad de México, 16629, México"
"Utila Island, Byron'S Cave, Honduras",0,0,
"Bonacca Island, Mangrove Bight, Honduras",0,0,
"Puerto Castilla, Honduras",16.0089831,-85.9504249,"Puerto Castilla, Trujillo, Colón, Honduras"
"Atzcapotzalco, Cahualtongo San Bartolito, Mexico",0,0,
"Tlalteloco, Consolidated Rolling Mills, Mexico",0,0,
"Quirigua, Guatemala",15.2711306,-89.0403247255527,"Quiriguá, Carretera Ciudad de Guatemala - Puerto Barrios, Los Amates, Izabal, Guatemala"
"Veracruz, Cerro Cebadilla, On Nahuatlan, Mexico",0,0,
"Veracruz, Panuco, Las Piedras, Mexico",0,0,
"Veracruz, Topila, Cerro La Puerta (Cavvola Puerta, Cerrols Puerta, Carro La Puerta), Mexico",0,0,
"Sinaloa, Island Of Macapule, Mexico",0,0,
"Sinaloa, Amole, Mexico",25.3871345,-108.4394426,"El Amole, Guasave, Sinaloa, México"
"Sonora, Mouth Of Sonora River, Mexico",0,0,
"Sonora, Pueblo De Alamos, Mexico",29.2063765,-110.1405005,"Pueblo de Álamos, Ures, Sonora, México"
"Sonora, Batacosa, Mexico",27.5300174,-109.4022674,"Batacosa, Quiriego, Sonora, México"
"Sonora, Empalme, Mexico",27.9625108,-110.8068744,"Empalme, Sonora, 85330, México"
"Sinaloa, Mouth Of Sinaloa River, Rosales, Mexico",0,0,
"Sinaloa, Estero De Yavaros, Mexico",0,0,
"Veracruz, Orizaba, Mexico",18.8377003,-97.1134081,"Veracruz, Marco Antonio Muñoz, Orizaba, Veracruz de Ignacio de la Llave, 94300, México"
"Sonora, Chinobampo, Mexico",26.9753275,-109.297564,"Chinobampo, Navojoa, Sonora, México"
"Santa Ana, El Salvador",13.9947208,-89.5566796,"Santa Ana, Municipio de Santa Ana, Departamento de Santa Ana, 0210, República de El Salvador"
"Veracruz, Chila, El Caracol, Mexico",0,0,
"Oaxaca, Astata, Huamalula), Mexico",0,0,
"Tlatilco, Brickyard, Mexico",0,0,
"Esquintla, Tiquisate, Guatemala",0,0,
"Tepexpan, Mexico",19.614402,-98.9360188,"Tepexpan, Acolman, Estado de México, 55886, México"
"Palmillas, Mexico",23.26342555,-99.58618907275881,"Palmillas, Tamaulipas, México"
"Puebla Region, Mexico",20.7707642,-104.0767216,"Puebla, Etzatlán, Region Valles, Jalisco, 46500, México"
"Chihuahua, Cavorachic, Mexico",0,0,
"Chihuahua, Barranca De Cobre, Mexico",31.6173899,-106.5397632,"Calle Barranca Del Cobre, Tesoro Escondido, Ciudad Juárez, Juárez, Chihuahua, México"
"Chihuahua, Yoquibo, Mexico",0,0,
"Chihuahua, Pueblo Churu Urique, Mexico",0,0,
"Rio Yaqui, Mexico",29.2945179,-109.2505917,"Río Yaqui, Sahuaripa, Sonora, México"
"Sierra Santa Rosa, Mexico",30.8907997,-114.9390619,"Sierra Santa Rosa, Ensenada, Baja California, México"
"Nayarít, Mexico",21.8438765,-104.87148535201122,"Nayarit, México"
"Southern Mexico, Mexico",22.15176435,-100.9685789572941,"kansas city southern Mexico, San Luis Potosí, Municipio de San Luis Potosí, San Luis Potosí, México"
"West Of Mexico City, Mexico",19.48279755,-99.14004040900292,"W, Avenida de los 100 Metros, Ampliación Panamericana, Gustavo A. Madero, Ciudad de México, 07770, México"
"Chilpanzinco, Mexico",0,0,
"El Peten, San Benito, Guatemala",16.8404631,-89.9162325,"Instituto Tecnico de Capacitación y Productividad ""INTECAP"", Carretera San Benito - San Francisco, Santa Cruz, San Francisco, Petén, 17006, Guatemala"
"Yucatan, Isla Mujeres, Mexico",0,0,
"Rama Key, Nicaragua",11.881043850000001,-83.80876759079142,"Rama Key, Bluefields, Bluefields (Municipio), Región Autónoma de la Costa Caribe Sur, 81000, Nicaragua"
"Veracruz, Metlaltoyuca, Mexico",0,0,
"Michoacán, Huancito, Mexico",19.8486368,-102.0688589,"Huáncito, Chilchota, Michoacán de Ocampo, México"
"Uraden, Mexico",0,0,
"Queretaro, Salamca, Mexico",0,0,
"Sacatepéquez, San Antonio, Guatemala",14.6128522,-90.6345994,"Parque Ecologico Senderos de Alux, Guatemala, Carretera Panamericana, KM. 26, San Lucas Sacatepéquez, Sacatepéquez, 0016, Guatemala"
"Todos Santos, Guatemala",15.6436225,-91.40193067906787,"Todos Santos Cuchumatán, Huehuetenango, Guatemala"
"Oaxaca, Ojitlan, Mexico",17.9687903,-96.2942527,"Calle Oaxaca, La Laguna Escondida, San Lucas Ojitlán, Oaxaca, México"
"Oaxaca, San Andrés Chicahuastla, Mexico",0,0,
"Department Guatemala, San Juan Sacatepéquez, Guatemala",0,0,
"Huehuetenango, Todos Santos Cuchumatán, Guatemala",15.637584,-91.4715066,"Huehuetenango, Todos Santos Cuchumatán, Huehuetenango, Guatemala"
"Huehuetenango, San Juan Atitán, Guatemala",15.4839046,-91.5665954,"EORM. Caserío Tuj Is, Todo Santos Cuchumatan, Huehuetenango, RD HUE-02, Todos Santos Cuchumatan, San Juan Atitán, Huehuetenango, Guatemala"
"Nayarít, San Andres, Mexico",21.6055438,-104.8927526,"San Andrés, Municipio de Tepic, Nayarit, 63066, México"
"Quiché, Santo Tomás Chichicastenango, Guatemala",0,0,
"Chichicastenango, Guatemala",14.898012,-91.10194848054742,"Chichicastenango, Quiché, GUATEMALA, Guatemala"
"Oaxaca, Guiengola, Mexico",16.2947814,-95.2255804,"Calle Guiengola, Pearson, Santo Domingo Tehuantepec, Oaxaca, 70760, México"
"Oaxaca, Cabeza Del Toro, Mexico",0,0,
"Tikal, Guatemala",17.2209711,-89.62217903992422,"Tikal, Tikal Road, Flores, Petén, Guatemala"
"Oaxaca, Cuicatlan, Mexico",17.798611,-96.959722,"San Juan Bautista Cuicatlán, Oaxaca, México"
"Oaxaca, Huanhtlilla, Mexico",0,0,
"Ixtapalocan, Mexico",0,0,
"Guerrero, Xalitlan, Mexico",0,0,
"Guerrero, Ixcateopan, Rancho Viejo, Mexico",0,0,
"Guerrero, Rancho Viejo, Mexico",16.865,-99.29,"Rancho Viejo, San Marcos, Guerrero, México"
"Guerrero, Mexcala, Mexico",16.8920553,-99.8305634,"Ejido mexcala, La Libertad, Ciudad Renacimiento, Acapulco, Acapulco de Juárez, Guerrero, 39300, México"
"Guerrero, Xalitla, Mexico",17.9979748,-99.5441226,"Xalitla, Tepecoacuilco de Trujano, Guerrero, México"
"Michoacán, Aranza, Mexico",19.6625753,-102.0238025,"Aranza, Paracho, Michoacán de Ocampo, México"
"Durango, Zape, Mexico",25.7715696,-105.7866474,"El Zape, Guanaceví, Durango, México"
"Los Diamantes, Mexico",10.3800522,-84.589674,"Los Diamantes, Chachagua, Peñas Blancas, Cantón San Ramón, Provincia Alajuela, 20213, Costa Rica"
"San Simón Clanaqua, Mexico",0,0,
"Chihuahua, San Miguel, Mexico",16.7421852,-92.6555251,"Chihuahua, Alcanfores, San Cristóbal, San Cristóbal de las Casas, Chiapas, 29200, México"
"Nayarít, Tepic, Rancho Camechín, Mexico",0,0,
"Nayarít, Ixtlán, Iala, Mexico",0,0,
"San Nicholas Chapala, Mexico",0,0,
"Jalisco, Valley Of Mezquite, Mexico",0,0,
"Jalisco, Valley Of Mezquite, Nostic, Totoate, Mexico",0,0,
"Ixtapalapa, Mexico",17.980292,-94.5610757,"Ixtapalapa, El Jagüey, Minatitlán, Veracruz de Ignacio de la Llave, 96700, México"
"Oaxaca, Isthmus Of Tehuantepec, Mexico",0,0,
"Uaxactun, Ventana Side Of Uaxac 'Kanal', Guatemala",0,0,
"Veracruz, Island Of Sacrifice, Mexico",0,0,
"Jalisco, Territoire Huichol, Sierra Du Nayarit, Mexico",0,0,
"An Nord De La Paz, Rancherias De Indies Des Montagnes, Mexico",0,0,
"Quitchi, Mexico",0,0,
"Yucatan, Uzmal, Mexico",0,0,
"Oaxaca, Tlapacoya, Mexico",0,0,
"Oaxaca, Juquila, Mexico",17.0823306,-96.7635324,"Juquila, fraccionamiento Vista Bella, Santa María Atzompa, Oaxaca, 68154, México"
"Valley Of Rio Blancho, Mexico",0,0,
"District Of Chalco, Tlahuac, Mexico",0,0,
"Rio Graciora, Mexico",0,0,
"Bugabita, Panama",8.5274632,-82.63542,"ab Jassier, Avenida 4a Norte, Belén, Bugabita Arriba, La Concepción, Distrito Bugaba, Chiriquí, Panama"
"Peninsula Nicoya, Las Guacas, Costa Rica",0,0,
"San Jose, Costa Rica",9.9325427,-84.0795782,"San José, Cantón San José, Provincia San José, 10104, Costa Rica"
"Yucatan, Chichen Itza, Tomb Of Cay, Mexico",0,0,
"Tenancingo, Cuzcatlan, El Salvador",0,0,
"Pearl Lagoon, Cookra Hill, Nicaragua",0,0,
"Mosquito Coast, Nicaragua",0,0,
"Puebla, San Martin, Santa Maria Zacatepec, Mexico",0,0,
"El Peten, Holmul, Guatemala",17.2985496,-89.28104943649417,"Holmul, Melchor de Mencos, Petén, Guatemala"
"Guerrero, Balsas River, Balsas, Mexico",0,0,
"Chiapas, Ocosingo, Mexico",16.9057,-92.092776,"Ocosingo, Chiapas, 29950, México"
"Bonacca Island, Honduras",16.4416511,-85.8869348,"Bonacca, Islas de la Bahía, Honduras"
"Uloa River, Playa De Los Muertos, Honduras",0,0,
"Vera Cruz Region, Puebla, Mexico",-37.8167916,-72.689595,"Vera Cruz, Villa México, Huequén, Angol, Provincia de Malleco, Región de la Araucanía, 4650000, Chile"
"Morelos, Cuernavaca, Gualupita, Structure I, Mexico",0,0,
"El Gavilan, Papalotla, Mexico",0,0,
"Quiché, Santa Cruz Del Quiché, Guatemala",15.0295098,-91.1496179,"Santa Cruz del Quiché, Quiché, 14001, Guatemala"
"Veracruz, Topila, Mexico",22.055278,-98.066667,"Tamboyoche y Topila, Pánuco, Veracruz de Ignacio de la Llave, México"
"Veracruz, Cerro Topila, Mexico",0,0,
"Neighborhood Of Santa Catharina, Mexico",0,0,
"San Luis Potosi, Valles, Cave Of Pujal, Mexico",0,0,
"Sonora, Celina, Mexico",0,0,
"Sonora, Soyopa, Mexico",28.7635408,-109.6353111,"Soyopa, Sonora, México"
"Sonora, Mesa Del Seri, Mexico",29.1089686,-110.8357325,"La Mesa del Seri, Hermosillo, Sonora, México"
"Sonora, Matape, Mexico",27.2088601,-109.5566326,"Mátape, Granja Ajiabampo, Pueblo Mayo, Navojoa, Sonora, 85236, México"
"Jalisco, West Of Guadalajara, Mexico",20.696765,-103.303591,"Jalisco, Calle San Eugenio, Circunvalación Oblatos, Guadalajara, Jalisco, 44700, México"
"Sinaloa, Las Calaveras, Mexico",0,0,
"Tetalpa, Mexico",19.1743706,-96.2161733,"Paseo de Tetalpa, Fraccionamiento Palma Real II, Tamsa, Valente Díaz, Municipio de Veracruz, Veracruz de Ignacio de la Llave, 91698, México"
"Chalco, Santa Agusta, Mexico",0,0,
"Yucatan, Eastern Yucatan, Mexico",20.859468,-87.660698,"Colegio de Bachilleres del Estado de Yucatán Plantel X-can, Calle 29, Benito Juárez, X-Can, Chemax, Yucatán, México"
"Tamaulipas, San Francisco, Mexico",26.2627838,-98.7077433,"San Francisco, Camargo, Tamaulipas, México"
"Veracruz, Herradura, Mexico",19.493333,-96.975,"La Herradura, Coatepec, Veracruz de Ignacio de la Llave, 91539, México"
"Veracruz, Las Moras, Mexico",20.689836,-97.57198,"Las Moras, Terrenos del Lote ""Ocotepec"", Tihuatlán, Veracruz de Ignacio de la Llave, México"
"Oaxaca, Path To Quiengola, Mexico",0,0,
"Oaxaca, San Miguel Achiutla (Achiutla, San Miguel), Mexico",0,0,
"Oaxaca, Mixteca, Yolomecalt, Mexico",0,0,
"Oaxaca, San Lucas Ecatepec, Mexico",0,0,
"Oaxaca, Pochutla, Puerto Angel, Mexico",15.666667,-96.490556,"Puerto Ángel, San Pedro Pochutla, Oaxaca, 70904, México"
"Ahuixotla, Teotihuacan, Mexico",0,0,
"Limon Province, Parismina, Costa Rica",0,0,
"Bay Islands, Mexico",28.9215038,-13.6550249,"Mexico, Puerto del Carmen, Tías, Las Palmas, Canarias, 35510, España"
"Chimaltenango, Iximche, Guatemala",14.734240400000001,-90.9946983671083,"Iximché, Carretera a Iximché, KM. 88, Tecpán, Chimaltenango, 502, Guatemala"
"Puebla, Southwest Of Tehuacan, One Mile San Antonio Texcala, Mexico",0,0,
"Oaxaca, Tehuantepec, Cerro La Bomba, Mexico",0,0,
"Oaxaca, Sanja, Mexico",0,0,
"Tehuacan, Mexico",18.465801149999997,-97.39783479972402,"Tehuacán, Puebla, México"
"San Luis Potosi, Guadalcazar, Mexico",22.6181225,-100.3995077,"Guadalcázar, San Luis Potosí, México"
"Yoquibo, Mexico",0,0,
"Chihuahua, Barranca De San Carlos, Mexico",0,0,
"Oaxaca, Teotitlán De Valle, Mexico",0,0,
"Quiché, Sacapulas, Guatemala",15.3645947,-91.0967403,"Ruta Quiche - Nebaj, Cunén, Quiché, 14013, Guatemala"
"Jalisco, Lake Chapala, Pueblo Mezcala, Mexico",0,0,
"Oaxaca, Oaxaca, Azompa, Mexico",0,0,
"San Marcos, Tutuapa, Guatemala",0,0,
"Oaxaca, Oaxaca City, Mexico",17.0604663,-96.7253575,"Oaxaca, Municipio de Oaxaca, Oaxaca, 68001, México"
"Huehuetenango, San Andres, Guatemala",0,0,
"Huehuetenango, Chiantla, Guatemala",15.50604085,-91.40920916631941,"Chiantla, Huehuetenango, Guatemala"
"Huehuetenango, San Marcos, Guatemala",0,0,
"San Pedro, Belize",18.3386462,-88.4953942,"San Pedro, Corozal District, Corozal, Belize"
"Chimayo, Mexico",35.9979843,-105.93030645316773,"Chimayo, Santa Fe County, New Mexico, United States of America"
"Prinzapolca, Nicaragua",0,0,
"Talamanca Mountains, Costa Rica",0,0,
"Alta Verapaz, Tucurú, Guatemala",0,0,
"Alta Verapaz, San Juan Chamelco, Guatemala",0,0,
"Michoacán, Cuanajo, Mexico",19.4853251,-101.5090231,"Cuanajo, Pátzcuaro, Michoacán de Ocampo, México"
"San Francisco Cajones, Mexico",-0.26878,-79.388161,"Río Cajones, Santo Domingo de los Tsachilas, Santo Domingo, Santo Domingo de los Tsáchilas, 230209, Ecuador"
"San Pedro Tlaquepeque, Mexico",0,0,
"Queretaro, Toliman, Mexico",20.9069831,-99.9296971,"Tolimán, Querétaro, México"
"Toluca Valley, Mexico",19.292545,-99.6569007,"Toluca, Estado de México, 50150, México"
"Puebla, Puebla Sierra, Mexico",19.6078261,-97.2215451,"Autopista Puebla - Xalapa, Cerro de León, Villa Aldama, Veracruz de Ignacio de la Llave, 21272, México"
"Oaxaca, San José Chiltepec, Mexico",17.946667,-96.170556,"San José Chiltepec, Oaxaca, México"
"Oaxaca, Santa Lucia Mecaltepec, Mexico",16.156944,-95.926944,"Santa Lucía Mecaltepec, San Carlos Yautepec, Oaxaca, México"
"Chiapas, Venustiano Carranza, Mexico",18.1460311,-91.0294917,"Chiapas, Venustiano Carranza, Candelaria, Campeche, 24333, México"
"Alta Verapaz, Senahú, Guatemala",0,0,
"Esquintla, Palín, Guatemala",0,0,
"Chiapas, San Cristobal De Las Casas, Mexico",16.735377,-92.63873,"San Cristóbal, San Cristóbal de las Casas, Chiapas, 29200, México"
"Department Guatemala, San Pedro Chuarrancho, Guatemala",0,0,
"Huehuetenango, San Mateo Ixtatán, Guatemala",0,0,
"El Valle, Panama",8.6025106,-80.1216077,"El Valle, Distrito Antón, Coclé, 0212, Panama"
"San Pedro Sacatepequez, Guatemala",14.9675936,-91.7780422,"San Pedro Sacatepéquez, San Antonio Sacatepéquez, San Marcos, 12002, Guatemala"
"Lake Atitlán, Guatemala",14.68014625,-91.18617380722014,"Lago de Atitlán, Callejón Las Armonías, Residenciales Lomas de Atitlán, Barrio Jucanyá, Panajachel, Sololá, 07013, Guatemala"
"Mercedes, Mexico",21.1065904,-89.4141471,"Mercedes, San Isidro Kuxub, Baca, Yucatán, 97348, México"
"Buenos Aires, Costa Rica",9.08251365,-83.24650250792548,"Cantón Buenos Aires, Provincia Puntarenas, Costa Rica"
"Palmar, Costa Rica",8.9388535,-83.40887818853095,"Palmar, Cantón Osa, Provincia Puntarenas, 60502, Costa Rica"
"Tampico-Panuco Region, West Of Ebano, Mexico",0,0,
"Between Panuco And Tuxpan, Mexico",0,0,
"Oaxaca, Juchitan, Rio Perros, Mexico",0,0,
"Oaxaca, La Ciénega - Tlacotepec, Mexico",0,0,
"Oaxaca, Ixhuatan, Piedra Parada, Mexico",0,0,
